20967,Shobonier,IL,Illinois,Fayette,38.8695,-89.0887,163.7
20968,Alvin,IL,Illinois,Vermilion,40.3084,-87.6084,92.3
20969,Olympia Fields,IL,Illinois,Cook,41.517,-87.6924,645
20970,Winnetka,IL,Illinois,Cook,42.1065,-87.7421,1259
20971,Elizabethtown,IL,Illinois,Hardin,37.4499,-88.3051,152
20972,Gillespie,IL,Illinois,Macoupin,39.1258,-89.8173,829
20973,Murphysboro,IL,Illinois,Jackson,37.7679,-89.3321,572
20974,Carthage,IL,Illinois,Hancock,40.4144,-91.1278,404
20975,Urbana,IL,Illinois,Champaign,40.1106,-88.1972,1365
20976,Hindsboro,IL,Illinois,Douglas,39.685,-88.1348,383
20977,Perry,IL,Illinois,Pike,39.7823,-90.747,389
20978,Arcola,IL,Illinois,Douglas,39.6834,-88.3012,553
20979,Johnston City,IL,Illinois,Williamson,37.8213,-88.9287,645
20980,Elmwood Park,IL,Illinois,Cook,41.9225,-87.8163,4982
20981,Boulder,IL,Illinois,Clinton,38.6967,-89.2256,16.6
20982,Findlay,IL,Illinois,Shelby,39.5223,-88.7546,271
20983,Lake Villa,IL,Illinois,Lake,42.4184,-88.0834,528
20984,Walshville,IL,Illinois,Montgomery,39.0689,-89.6189,92
20985,Como,IL,Illinois,Whiteside,41.7662,-89.7657,194
20986,Grand Chain,IL,Illinois,Pulaski,37.2517,-89.0234,121.3
20987,Latham Park,IL,Illinois,Winnebago,42.3684,-89.0629,266.4
20988,Kankakee,IL,Illinois,Kankakee,41.1019,-87.8643,684
20989,Franklin,IL,Illinois,Morgan,39.6213,-90.0478,306
20990,Ashton,IL,Illinois,Lee,41.8682,-89.2224,534
20991,Mark,IL,Illinois,Putnam,41.2624,-89.2553,181
20992,Cherry Valley,IL,Illinois,Winnebago,42.2221,-88.9716,142
20993,McNabb,IL,Illinois,Putnam,41.1774,-89.2097,508
20994,Patoka,IL,Illinois,Marion,38.754,-89.0958,196
20995,Hometown,IL,Illinois,Cook,41.7312,-87.7311,3465
20996,Ohlman,IL,Illinois,Montgomery,39.3434,-89.2192,129
20997,Parnell,IL,Illinois,De Witt,40.2231,-88.7206,12.5
20998,Florence,IL,Illinois,Pike,39.6286,-90.6106,68
20999,Opdyke,IL,Illinois,Jefferson,38.2583,-88.7898,125.7
21000,Batchtown,IL,Illinois,Calhoun,39.0331,-90.6533,42
21001,Eldorado,IL,Illinois,Saline,37.8113,-88.4415,619
21002,Hampshire,IL,Illinois,Kane,42.1112,-88.5119,268
21003,Altamont,IL,Illinois,Effingham,39.0571,-88.7474,629
21004,Huey,IL,Illinois,Clinton,38.6053,-89.29,295
21005,Manhattan,IL,Illinois,Will,41.4274,-87.9803,442
21006,Versailles,IL,Illinois,Brown,39.8841,-90.6587,188
21007,East Dubuque,IL,Illinois,Jo Daviess,42.489,-90.6279,230
21008,Coal Valley,IL,Illinois,Rock Island,41.4417,-90.4475,519
21009,Twin Grove,IL,Illinois,McLean,40.4857,-89.0993,106.9
21010,Burr Ridge,IL,Illinois,DuPage,41.7485,-87.9198,588
21011,Tamaroa,IL,Illinois,Perry,38.1364,-89.2293,244
21012,Lily Lake,IL,Illinois,Kane,41.9518,-88.4742,145
21013,Lincolnwood,IL,Illinois,Cook,42.0054,-87.7329,1796
21014,Holiday Shores,IL,Illinois,Madison,38.9226,-89.9361,791.4
21015,Wauconda,IL,Illinois,Lake,42.2749,-88.136,1040
21016,Stanford,IL,Illinois,McLean,40.4318,-89.2208,338
21017,Preston Heights,IL,Illinois,Will,41.494,-88.0752,1506.7
21018,Riverdale,IL,Illinois,Cook,41.644,-87.6366,1446
21019,Simpson,IL,Illinois,Johnson,37.4673,-88.7557,44
21020,Limestone,IL,Illinois,Kankakee,41.1338,-87.96,228
21021,Midland City,IL,Illinois,De Witt,40.1453,-89.1337,28.1
21022,Robinson,IL,Illinois,Crawford,39.0089,-87.733,619
21023,Addieville,IL,Illinois,Washington,38.3913,-89.4868,88
21024,Crete,IL,Illinois,Will,41.4398,-87.623,328
21025,Shabbona,IL,Illinois,DeKalb,41.7653,-88.885,264
21026,Oakland,IL,Illinois,Coles,39.6576,-88.0273,409
21027,Warsaw,IL,Illinois,Hancock,40.3509,-91.4277,91
21028,South Wilmington,IL,Illinois,Grundy,41.1744,-88.2813,450
21029,Saint Jacob,IL,Illinois,Madison,38.7197,-89.7678,612
21030,Channel Lake,IL,Illinois,Lake,42.483,-88.1491,393.5
21031,Bluffside,IL,Illinois,St. Clair,38.4839,-90.1548,37.6
21032,Bureau,IL,Illinois,Bureau,41.2892,-89.3665,133.5
21033,Crestwood,IL,Illinois,Cook,41.6454,-87.7396,1379
21034,McCullom Lake,IL,Illinois,McHenry,42.3687,-88.2967,1037
21035,Prairie Grove,IL,Illinois,McHenry,42.2771,-88.2697,125
21036,Genoa,IL,Illinois,DeKalb,42.0924,-88.6966,775
21037,La Moille,IL,Illinois,Bureau,41.5301,-89.2833,223
21038,Lakewood Shores,IL,Illinois,Will,41.271,-88.1361,683.1
21039,London Mills,IL,Illinois,Fulton,40.7106,-90.266,214
21040,Calvin,IL,Illinois,White,38.2081,-88.0186,20.2
21041,Harristown,IL,Illinois,Macon,39.843,-89.0616,276
21042,Chesterfield,IL,Illinois,Macoupin,39.2566,-90.0668,129
21043,Triumph,IL,Illinois,LaSalle,41.4995,-89.022,140.1
21044,Morrisonville,IL,Illinois,Christian,39.4217,-89.459,380
21045,Dennison,IL,Illinois,Clark,39.4609,-87.5978,38.7
21046,Iola,IL,Illinois,Clay,38.834,-88.6279,54
21047,Tallula,IL,Illinois,Menard,39.9457,-89.9365,351
21048,Bartonville,IL,Illinois,Peoria,40.6397,-89.6608,298
21049,Fairview Heights,IL,Illinois,St. Clair,38.5974,-90.0053,566
21050,Gilman,IL,Illinois,Iroquois,40.7632,-87.9972,297
21051,Winchester,IL,Illinois,Scott,39.6298,-90.456,514
21052,Bellflower,IL,Illinois,McLean,40.3405,-88.5262,364
21053,Crystal Lawns,IL,Illinois,Will,41.5685,-88.1641,765.5
21054,New Hartford,IL,Illinois,Pike,39.5756,-90.9101,23.4
21055,Tunnel Hill,IL,Illinois,Johnson,37.5237,-88.8387,16.6
21056,Zion,IL,Illinois,Lake,42.4599,-87.8511,944
21057,Bellmont,IL,Illinois,Wabash,38.383,-87.9106,323
21058,Hammond,IL,Illinois,Piatt,39.7994,-88.5923,249
21059,Thawville,IL,Illinois,Iroquois,40.6733,-88.1134,309
21060,Cowden,IL,Illinois,Shelby,39.2492,-88.8594,555
21061,Brownstown,IL,Illinois,Fayette,38.9943,-88.9553,368
21062,West Salem,IL,Illinois,Edwards,38.5197,-88.009,214
21063,North Glen Ellyn,IL,Illinois,DuPage,41.892,-88.0631,969
21064,Venedy,IL,Illinois,Washington,38.3966,-89.6458,178
21065,Old Ripley,IL,Illinois,Bond,38.8927,-89.5721,257
21066,Eastwood Manor,IL,Illinois,McHenry,42.3456,-88.2412,656.6
21067,Grandview,IL,Illinois,Sangamon,39.8175,-89.6182,1627
21068,Energy,IL,Illinois,Williamson,37.7741,-89.0246,374
21069,Tiskilwa,IL,Illinois,Bureau,41.2927,-89.5085,665
21070,Del Mar Woods,IL,Illinois,Lake,42.2,-87.8551,247.7
21071,Strasburg,IL,Illinois,Shelby,39.3497,-88.6212,321
21072,Sublette,IL,Illinois,Lee,41.6439,-89.2313,472
21073,Franklin Grove,IL,Illinois,Lee,41.8408,-89.3006,764
21074,South Pekin,IL,Illinois,Tazewell,40.4959,-89.6525,860
21075,Magnolia,IL,Illinois,Putnam,41.114,-89.1958,296
21076,Sauget,IL,Illinois,St. Clair,38.5864,-90.1633,13
21077,Gages Lake,IL,Illinois,Lake,42.352,-87.983,1139.9
21078,Creal Springs,IL,Illinois,Williamson,37.6198,-88.8375,207
21079,Fox River Grove,IL,Illinois,McHenry,42.1955,-88.2145,1030
21080,Grand Detour,IL,Illinois,Ogle,41.9011,-89.4137,188.4
21081,Shorewood,IL,Illinois,Will,41.518,-88.2149,840
21082,Lena,IL,Illinois,Stephenson,42.3784,-89.8213,418
21083,Calumet City,IL,Illinois,Cook,41.6133,-87.5502,1975
21084,Millburn,IL,Illinois,Lake,42.4259,-88.004,154.9
21085,Belle Prairie City,IL,Illinois,Hamilton,38.2234,-88.5557,44
21086,Boody,IL,Illinois,Macon,39.7655,-89.0472,67.1
21087,Chatsworth,IL,Illinois,Livingston,40.7291,-88.2976,162
21088,Glencoe,IL,Illinois,Cook,42.1347,-87.7641,923
21089,Marquette Heights,IL,Illinois,Tazewell,40.6183,-89.6049,1063
21090,Wheaton,IL,Illinois,DuPage,41.856,-88.1083,1828
21091,Long Point,IL,Illinois,Livingston,41.0053,-88.8932,450
21092,Savanna,IL,Illinois,Carroll,42.0904,-90.1396,421
21093,Albion,IL,Illinois,Edwards,38.3767,-88.0581,347
21094,Hinckley,IL,Illinois,DeKalb,41.7714,-88.6397,944
21095,Balcom,IL,Illinois,Union,37.4131,-89.2062,46.5
21096,Imbs,IL,Illinois,St. Clair,38.5237,-90.1354,38.6
21097,Amboy,IL,Illinois,Lee,41.729,-89.3678,143
21098,Elvaston,IL,Illinois,Hancock,40.3954,-91.2493,77
21099,New Grand Chain,IL,Illinois,Pulaski,37.2552,-89.0165,71
21100,North Park,IL,Illinois,Winnebago,42.3428,-89.0521,1095.4
21101,Freeman Spur,IL,Illinois,Williamson,37.8611,-88.9993,280
21102,De Land,IL,Illinois,Piatt,40.1217,-88.6432,402
21103,Annapolis,IL,Illinois,Crawford,39.1454,-87.8156,32.4
21104,Poplar Grove,IL,Illinois,Boone,42.3508,-88.8344,238
21105,Hecker,IL,Illinois,Monroe,38.305,-89.9944,849
21106,Utica,IL,Illinois,LaSalle,41.3406,-89.0101,316.1
21107,Wedron,IL,Illinois,LaSalle,41.4361,-88.7734,243.3
21108,Ivesdale,IL,Illinois,Champaign,39.9456,-88.4569,123
21109,West York,IL,Illinois,Crawford,39.1689,-87.673,168.2
21110,Villa Park,IL,Illinois,DuPage,41.8864,-87.9779,1786
21111,Williamson,IL,Illinois,Madison,38.9873,-89.7644,57
21112,Eldred,IL,Illinois,Greene,39.2861,-90.5537,545
21113,Clayton,IL,Illinois,Adams,40.0302,-90.958,328
21114,Ridgway,IL,Illinois,Gallatin,37.7978,-88.2603,342
21115,Holiday Hills,IL,Illinois,McHenry,42.2979,-88.2298,239
21116,Philo,IL,Illinois,Champaign,40.0032,-88.1565,673
21117,Ringwood,IL,Illinois,McHenry,42.3975,-88.3033,82
21118,Maunie,IL,Illinois,White,38.0354,-88.0457,331
21119,Alexis,IL,Illinois,Warren,41.0629,-90.5555,649
21120,Summerfield,IL,Illinois,St. Clair,38.5955,-89.7497,310
21121,Schram City,IL,Illinois,Montgomery,39.1632,-89.4609,296
21122,Wheeling,IL,Illinois,Cook,42.1308,-87.9239,1706
21123,Hooppole,IL,Illinois,Henry,41.5216,-89.914,225
21124,Fairmont,IL,Illinois,Will,41.5614,-88.0587,1529.3
21125,Bethalto,IL,Illinois,Madison,38.9016,-90.0472,478
21126,Kings,IL,Illinois,Ogle,42.0042,-89.1059,209.3
21127,Wilson,IL,Illinois,Lake,42.3722,-88.1398,471.8
21128,Symerton,IL,Illinois,Will,41.3281,-88.0541,753
21129,Ursa,IL,Illinois,Adams,40.0741,-91.3726,342
21130,North Riverside,IL,Illinois,Cook,41.8461,-87.8263,1549
21131,Esmond,IL,Illinois,DeKalb,42.0336,-88.9357,20.3
21132,Ashley,IL,Illinois,Washington,38.3289,-89.1892,175
21133,Topeka,IL,Illinois,Mason,40.3304,-89.9306,200
21134,Woodworth,IL,Illinois,Iroquois,40.6598,-87.8459,13.1
21135,Kewanee,IL,Illinois,Henry,41.2399,-89.9258,716
21136,Prairie du Rocher,IL,Illinois,Randolph,38.0816,-90.0977,383
21137,Bedford Park,IL,Illinois,Cook,41.767,-87.7915,37
21138,Lovington,IL,Illinois,Moultrie,39.7144,-88.6318,522
21139,Gard,IL,Illinois,Madison,38.8623,-89.9601,74.7
21140,Illinois City,IL,Illinois,Rock Island,41.3975,-90.8996,31.4
21141,Franklin Park,IL,Illinois,Cook,41.936,-87.8794,1466
21142,Cerro Gordo,IL,Illinois,Piatt,39.8896,-88.7348,683
21143,Highwood,IL,Illinois,Lake,42.206,-87.8129,2895
21144,Liberty,IL,Illinois,Adams,39.8838,-91.1084,520
21145,Chesterville,IL,Illinois,Douglas,39.7034,-88.3912,69.1
21146,Junction,IL,Illinois,Gallatin,37.7233,-88.2386,53
21147,Claremont,IL,Illinois,Richland,38.7184,-87.9749,58
21148,Knollwood,IL,Illinois,Lake,42.2846,-87.8792,741
21149,Glasford,IL,Illinois,Peoria,40.5726,-89.8131,426
21150,Vera,IL,Illinois,Fayette,39.0342,-89.1131,50.8
21151,Bulpitt,IL,Illinois,Christian,39.5919,-89.4258,1196
21152,Bartelso,IL,Illinois,Clinton,38.5373,-89.4674,577
21153,East Peoria,IL,Illinois,Tazewell,40.6738,-89.5422,437
21154,Foosland,IL,Illinois,Champaign,40.3611,-88.4292,540
21155,Coulterville,IL,Illinois,Randolph,38.185,-89.6046,624
21156,Wilton Center,IL,Illinois,Will,41.3514,-87.9598,67.1
21157,Saint Francisville,IL,Illinois,Lawrence,38.5919,-87.6474,337
21158,Trout Valley,IL,Illinois,McHenry,42.1978,-88.2537,470
21159,Buffalo,IL,Illinois,Sangamon,39.8499,-89.4089,510
21160,Lake Summerset,IL,Illinois,Winnebago,42.4521,-89.3984,458.2
21161,Chebanse,IL,Illinois,Kankakee,41.0058,-87.9098,328
21162,Brownfield,IL,Illinois,Pope,37.3456,-88.607,20.2
21163,Dayton,IL,Illinois,LaSalle,41.3856,-88.7958,215.3
21164,Gilberts,IL,Illinois,Kane,42.1096,-88.3716,538
21165,Bluford,IL,Illinois,Jefferson,38.3256,-88.7355,178
21166,Wadsworth,IL,Illinois,Lake,42.4445,-87.9197,147
21167,Allenville,IL,Illinois,Moultrie,39.5587,-88.5389,95
21168,Crest Hill,IL,Illinois,Will,41.5722,-88.1125,904
21169,Haldane,IL,Illinois,Ogle,42.0625,-89.574,30.2
21170,Davis Junction,IL,Illinois,Ogle,42.1144,-89.0898,204
21171,Gibson City,IL,Illinois,Ford,40.4665,-88.379,559
21172,Winfield,IL,Illinois,DuPage,41.8774,-88.1505,1243
21173,Delavan,IL,Illinois,Tazewell,40.3706,-89.5477,488
21174,Meadowbrook,IL,Illinois,Madison,38.8984,-90.0068,563.6
21175,Reevesville,IL,Illinois,Johnson,37.3431,-88.7198,34.3
21176,Hutsonville,IL,Illinois,Crawford,39.1086,-87.6608,334
21177,Mill Creek,IL,Illinois,Union,37.341,-89.2535,64
21178,Lincoln,IL,Illinois,Logan,40.1507,-89.372,843
21179,Borton,IL,Illinois,Edgar,39.6559,-87.9339,28.2
21180,Blue Island,IL,Illinois,Cook,41.6578,-87.6812,2219
21181,Xenia,IL,Illinois,Clay,38.6372,-88.6375,277
21182,Saint Anne,IL,Illinois,Kankakee,41.0233,-87.7185,595
21183,Tremont,IL,Illinois,Tazewell,40.5248,-89.4906,882
21184,Flat Rock,IL,Illinois,Crawford,38.9037,-87.6733,145
21185,Hastings,IL,Illinois,Cook,41.6811,-87.9717,382.6
21186,Swanwick,IL,Illinois,Perry,38.1698,-89.5362,56.2
21187,Glendale Heights,IL,Illinois,DuPage,41.9196,-88.0784,2455
21188,Auburn,IL,Illinois,Sangamon,39.5765,-89.7441,444
21189,Catlin,IL,Illinois,Vermilion,40.0675,-87.7081,915
21190,Brimfield,IL,Illinois,Peoria,40.8381,-89.8835,420
21191,Lawndale,IL,Illinois,Logan,40.2181,-89.2826,62
21192,New Boston,IL,Illinois,Mercer,41.1697,-91,266
21193,Sun River Terrace,IL,Illinois,Kankakee,41.1254,-87.7337,351
21194,Dieterich,IL,Illinois,Effingham,39.0601,-88.3819,203
21195,Maple Park,IL,Illinois,Kane,41.9105,-88.608,216
21196,Patterson,IL,Illinois,Greene,39.4806,-90.4829,56.7
21197,Alton,IL,Illinois,Madison,38.9033,-90.1523,670
21198,Winnebago,IL,Illinois,Winnebago,42.2671,-89.2337,598
21199,Matherville,IL,Illinois,Mercer,41.2596,-90.6055,664
21200,Tennessee,IL,Illinois,McDonough,40.4112,-90.8361,98
21201,Manlius,IL,Illinois,Bureau,41.4553,-89.6686,433
21202,La Grange Park,IL,Illinois,Cook,41.8308,-87.8723,2332
21203,Nokomis,IL,Illinois,Montgomery,39.3001,-89.2852,638
21204,Decatur,IL,Illinois,Macon,39.8555,-88.9337,664
21205,Sheridan,IL,Illinois,LaSalle,41.5285,-88.6789,524
21206,Worden,IL,Illinois,Madison,38.9314,-89.8404,562
21207,Aroma Park,IL,Illinois,Kankakee,41.0788,-87.8011,144
21208,Tower Hill,IL,Illinois,Shelby,39.3868,-88.9592,225
21209,Raritan,IL,Illinois,Henderson,40.696,-90.8254,514
21210,Seatonville,IL,Illinois,Bureau,41.3647,-89.274,243
21211,Romeoville,IL,Illinois,Will,41.631,-88.1014,825
21212,Matteson,IL,Illinois,Cook,41.5095,-87.7469,790
21213,Stone Park,IL,Illinois,Cook,41.9033,-87.8806,5487
21214,Garden Prairie,IL,Illinois,Boone,42.2534,-88.7178,364.5
21215,Roachtown,IL,Illinois,St. Clair,38.4631,-90.0409,58.1
21216,Loami,IL,Illinois,Sangamon,39.6746,-89.8476,276
21217,Sadorus,IL,Illinois,Champaign,39.9669,-88.3451,155
21218,Palos Park,IL,Illinois,Cook,41.6659,-87.8531,474
21219,Cottonwood,IL,Illinois,Gallatin,37.8892,-88.2131,10.5
21220,Elco,IL,Illinois,Alexander,37.3006,-89.2659,69.4
21221,Carbon Hill,IL,Illinois,Grundy,41.297,-88.2999,721
21222,Carlyle,IL,Illinois,Clinton,38.6218,-89.3733,365
21223,Paris,IL,Illinois,Edgar,39.6148,-87.6905,570
21224,New Athens,IL,Illinois,St. Clair,38.3188,-89.8743,353
21225,Goodfield,IL,Illinois,Woodford,40.6253,-89.2695,222
21226,Evergreen Park,IL,Illinois,Cook,41.7213,-87.7013,2397
21227,Worth,IL,Illinois,Cook,41.6877,-87.7916,1741
21228,Arenzville,IL,Illinois,Cass,39.8804,-90.3706,190
21229,Rondout,IL,Illinois,Lake,42.28,-87.8953,88.1
21230,Deer Creek,IL,Illinois,Tazewell,40.6292,-89.3314,461
21231,Homer,IL,Illinois,Champaign,40.0331,-87.9576,463
21232,Norridge,IL,Illinois,Cook,41.9637,-87.8231,3092
21233,Buffalo Grove,IL,Illinois,Cook,42.1673,-87.9615,1679
21234,Loraine,IL,Illinois,Adams,40.1525,-91.2216,139
21235,Sammons Point,IL,Illinois,Kankakee,41.0309,-87.8584,58
21236,Creve Coeur,IL,Illinois,Tazewell,40.6422,-89.5987,473
21237,Gorham,IL,Illinois,Jackson,37.7151,-89.4831,73
21238,Warrensburg,IL,Illinois,Macon,39.9318,-89.062,645
21239,Gladstone,IL,Illinois,Henderson,40.8639,-90.9568,271
21240,Chadwick,IL,Illinois,Carroll,42.0142,-89.8885,648
21241,Millstadt,IL,Illinois,St. Clair,38.4592,-90.0837,469
21242,Floraville,IL,Illinois,St. Clair,38.3762,-90.0553,87
21243,Humboldt,IL,Illinois,Coles,39.6047,-88.32,475
21244,Ipava,IL,Illinois,Fulton,40.3526,-90.3234,633
21245,Sullivan,IL,Illinois,Moultrie,39.5953,-88.6085,629
21246,Manteno,IL,Illinois,Kankakee,41.2505,-87.8442,695
21247,Little York,IL,Illinois,Warren,41.0108,-90.7463,495
21248,Camden,IL,Illinois,Schuyler,40.1529,-90.7733,40
21249,Shelbyville,IL,Illinois,Shelby,39.4095,-88.7992,461
21250,Jerome,IL,Illinois,Sangamon,39.7677,-89.6786,1369
21251,Burnham,IL,Illinois,Cook,41.6375,-87.5445,868
21252,Gulfport,IL,Illinois,Henderson,40.8076,-91.0845,13
21253,Sparta,IL,Illinois,Randolph,38.1514,-89.7185,151
21254,North Aurora,IL,Illinois,Kane,41.8083,-88.3412,929
21255,Wapella,IL,Illinois,De Witt,40.2216,-88.9613,393
21256,Evansville,IL,Illinois,Randolph,38.0889,-89.9322,327
21257,Cullom,IL,Illinois,Livingston,40.8783,-88.2696,597
21258,Durand,IL,Illinois,Winnebago,42.4341,-89.3265,580
21259,Aurora,IL,Illinois,Kane,41.7638,-88.2901,1729
21260,Macomb,IL,Illinois,McDonough,40.472,-90.6816,650
21261,Harvard,IL,Illinois,McHenry,42.4297,-88.6212,432
21262,Hoffman Estates,IL,Illinois,Cook,42.0638,-88.1463,959
21263,Rockford,IL,Illinois,Winnebago,42.2594,-89.0646,899
21264,Waverly,IL,Illinois,Morgan,39.5926,-89.9523,466
21265,Kenney,IL,Illinois,De Witt,40.0977,-89.0859,410
21266,Carlinville,IL,Illinois,Macoupin,39.2782,-89.8766,663
21267,Anchor,IL,Illinois,McLean,40.5683,-88.5383,290
21268,Sugar Grove,IL,Illinois,Kane,41.7714,-88.4471,357
21269,Round Lake Park,IL,Illinois,Lake,42.3311,-88.0752,1400
21270,Modesto,IL,Illinois,Macoupin,39.4789,-89.9803,125
21271,Ellisville,IL,Illinois,Fulton,40.6273,-90.306,130
21272,Lancaster,IL,Illinois,Wabash,38.5478,-87.8653,19.7
21273,Hettick,IL,Illinois,Macoupin,39.3557,-90.0372,183
21274,Patton,IL,Illinois,Wabash,38.477,-87.7536,81
21275,Woodson,IL,Illinois,Morgan,39.6274,-90.2254,487
21276,South Chicago Heights,IL,Illinois,Cook,41.4831,-87.637,1001
21277,Mount Carmel,IL,Illinois,Wabash,38.419,-87.7696,556
21278,Stockland,IL,Illinois,Iroquois,40.6145,-87.5928,47.6
21279,Glen Carbon,IL,Illinois,Madison,38.758,-89.9839,498
21280,Monmouth,IL,Illinois,Warren,40.9142,-90.642,841
21281,Inverness,IL,Illinois,Cook,42.1152,-88.1019,445
21282,Brooklyn,IL,Illinois,St. Clair,38.6544,-90.1679,329
21283,Mount Prospect,IL,Illinois,Cook,42.0653,-87.937,2021
21284,Mansfield,IL,Illinois,Piatt,40.2121,-88.5096,641
21285,Fulton,IL,Illinois,Whiteside,41.8647,-90.1576,561
21286,Sunfield,IL,Illinois,Perry,38.0645,-89.2401,118.3
21287,Hookdale,IL,Illinois,Bond,38.8264,-89.3115,19.5
21288,Germantown,IL,Illinois,Clinton,38.5552,-89.5412,491
21289,Benson,IL,Illinois,Woodford,40.8506,-89.1213,1005
21290,Flora,IL,Illinois,Clay,38.669,-88.4764,397
21291,Round Lake Beach,IL,Illinois,Lake,42.379,-88.0811,2117
21292,Brocton,IL,Illinois,Edgar,39.7155,-87.9335,198
21293,Wellington,IL,Illinois,Iroquois,40.5404,-87.6796,324
21294,Bethany,IL,Illinois,Moultrie,39.6445,-88.7409,521
21295,Divernon,IL,Illinois,Sangamon,39.5698,-89.6539,560
21296,Livingston,IL,Illinois,Madison,38.9682,-89.7642,301
21297,Richview,IL,Illinois,Washington,38.3758,-89.1805,82
21298,Saint Peter,IL,Illinois,Fayette,38.8676,-88.8503,263
21299,Kampsville,IL,Illinois,Calhoun,39.2971,-90.6127,118
21300,Westville,IL,Illinois,Vermilion,40.044,-87.6389,704
21301,Atkinson,IL,Illinois,Henry,41.4154,-90.0083,231
21302,Darwin,IL,Illinois,Clark,39.2834,-87.612,44.5
21303,Le Roy,IL,Illinois,McLean,40.3394,-88.7629,569
21304,Staunton,IL,Illinois,Macoupin,39.0112,-89.7935,570
21305,Barrington Woods,IL,Illinois,Cook,42.1522,-88.0559,527.8
21306,Dahlgren,IL,Illinois,Hamilton,38.1982,-88.6846,192
21307,Mulkeytown,IL,Illinois,Franklin,37.9721,-89.1112,236.8
21308,Alma,IL,Illinois,Marion,38.7231,-88.9119,111
21309,Forest Lake,IL,Illinois,Lake,42.2105,-88.0533,1462.9
21310,Fox Lake Hills,IL,Illinois,Lake,42.4127,-88.1269,1783.6
21311,Eureka,IL,Illinois,Woodford,40.7148,-89.2775,777
21312,Mitchell,IL,Illinois,Madison,38.7631,-90.0814,642.6
21313,Whittington,IL,Illinois,Franklin,38.0892,-88.9028,105.9
21314,Naplate,IL,Illinois,LaSalle,41.3322,-88.8781,1652
21315,Barnhill,IL,Illinois,Wayne,38.2845,-88.3642,27.9
21316,Farmersville,IL,Illinois,Montgomery,39.4427,-89.6525,298
21317,Broadwell,IL,Illinois,Logan,40.0669,-89.4431,302
21318,Cooksville,IL,Illinois,McLean,40.5425,-88.7145,289
21319,Bannockburn,IL,Illinois,Lake,42.1933,-87.8698,301
21320,Bloomington,IL,Illinois,McLean,40.4756,-88.9698,1103
21321,Milford,IL,Illinois,Iroquois,40.6278,-87.6964,733
21322,Bellevue,IL,Illinois,Peoria,40.6882,-89.6734,357
21323,Lake in the Hills,IL,Illinois,McHenry,42.1913,-88.3478,1074
21324,Beardstown,IL,Illinois,Cass,39.9996,-90.4181,610
21325,Summum,IL,Illinois,Fulton,40.2678,-90.2785,105.8
21326,Victoria,IL,Illinois,Knox,41.0333,-90.0952,178
21327,Dorsey,IL,Illinois,Madison,38.9737,-90.0015,11.9
21328,Harmon,IL,Illinois,Lee,41.7193,-89.5562,301
21329,Country Club Hills,IL,Illinois,Cook,41.5638,-87.7246,1330
21330,Washburn,IL,Illinois,Woodford,40.9203,-89.2918,600
21331,Bush,IL,Illinois,Williamson,37.8427,-89.1295,232
21332,Western Springs,IL,Illinois,Cook,41.8022,-87.9006,1853
21333,Nelson,IL,Illinois,Lee,41.7961,-89.6036,255
21334,Olney,IL,Illinois,Richland,38.7286,-88.0841,488
21335,Jamaica,IL,Illinois,Vermilion,39.9911,-87.8067,27.1
21336,Des Plaines,IL,Illinois,Cook,42.0343,-87.9008,1573
21337,Lake Fork,IL,Illinois,Logan,39.9706,-89.3501,44
21338,Wyanet,IL,Illinois,Bureau,41.3606,-89.5831,366
21339,Roxana,IL,Illinois,Madison,38.8315,-90.0465,78
21340,Bull Valley,IL,Illinois,McHenry,42.3223,-88.3634,45
21341,West Brooklyn,IL,Illinois,Lee,41.6928,-89.1473,484
21342,Ruma,IL,Illinois,Randolph,38.1307,-90.0003,162
21343,Mason,IL,Illinois,Effingham,38.9537,-88.6259,102
21344,Palatine,IL,Illinois,Cook,42.1181,-88.043,1949
21345,Belvidere,IL,Illinois,Boone,42.2545,-88.8647,800
21346,McCormick,IL,Illinois,Pope,37.5506,-88.6706,1.5
21347,La Prairie,IL,Illinois,Adams,40.1473,-91.0024,75
21348,Troy Grove,IL,Illinois,LaSalle,41.4657,-89.0815,136
21349,Chrisman,IL,Illinois,Edgar,39.8044,-87.6752,650
21350,Heritage Lake,IL,Illinois,Tazewell,40.5454,-89.3309,555.7
21351,Bryant,IL,Illinois,Fulton,40.4655,-90.0948,333
21352,Niantic,IL,Illinois,Macon,39.8544,-89.1649,240
21353,Baker,IL,Illinois,LaSalle,41.5556,-88.8112,30.8
21354,Cary,IL,Illinois,McHenry,42.2128,-88.2491,1105
21355,Chester,IL,Illinois,Randolph,37.9199,-89.826,569
21356,Norris City,IL,Illinois,White,37.9789,-88.3279,406
21357,Rushville,IL,Illinois,Schuyler,40.1199,-90.5666,682
21358,Darien,IL,Illinois,DuPage,41.7447,-87.9823,1375
21359,Aledo,IL,Illinois,Mercer,41.1983,-90.7445,569
21360,Altona,IL,Illinois,Knox,41.115,-90.1648,208
21361,Roselle,IL,Illinois,DuPage,41.9807,-88.0862,1622
21362,Cornell,IL,Illinois,Livingston,40.9922,-88.7294,266
21363,Greenville,IL,Illinois,Bond,38.8867,-89.3894,417
21364,Woodstock,IL,Illinois,McHenry,42.3103,-88.4357,715
21365,Marseilles,IL,Illinois,LaSalle,41.3099,-88.685,209
21366,Dundas,IL,Illinois,Richland,38.835,-88.085,142
